0.07922246959266732, 2.0037108928979217
0.22852160609139183, 2.0037108928979217
0.3777462844855647, 1.9879071602067722
0.5322915262935776, 1.9490751313085182
0.6895094594926025, 1.9013629097552367
0.8386706712167048, 1.8720883763416305
0.9879623619049741, 1.8705080030725156
1.13749905521346, 1.9209294359442797
1.2872484859635223, 2.0165043907907574
1.4371539241707412, 2.1451919284186927
1.5870699992500388, 2.2761371421453633
1.7370144393215474, 2.4131028254686626
1.8869269687768186, 2.543295480495755
2.0368430438561167, 2.6742406942224255
2.1867626645594407, 2.8059384666486746
2.336568825293924, 2.91355436068841
2.486176431082935, 2.979026967551745
2.635581936302448, 3.001603728539102
2.7848243428167523, 2.989562789345845
2.927953305593294, 2.960296617695567
3.0830680534115733, 2.9143069193879882
3.232094176860274, 2.856359899520439
3.3809962034680554, 2.7720733251676393
3.5270847774109804, 2.6667903630965974
3.678527243633593, 2.54555315659449
3.8272509253528515, 2.423412879652889
3.970652979971063, 2.324075131308518
4.1208998617720125, 2.2371546015071937
4.2766850083020165, 2.173412879652889
4.423150836641338, 2.148202163217007
4.5670382871887485, 2.151889700844942
4.7219086627199705, 2.1820673046980423
4.872832404147539, 2.2388102306462665
5.021138056794098, 2.3160227532230273
5.1708378488077935, 2.4010618862754054
5.317415521887233, 2.463607875973713
5.469875779184501, 2.4943791650231475
5.620595647230558, 2.507849965745604
5.769898683915711, 2.5086777803151405
5.897481582378258, 2.5086777803151405
